gradus,numerus,casus,scriptum,genus
positivus,singularis,nominativus,iuvenis
positivus,singularis,genitivus,iuvenis
positivus,singularis,dativus,iuvenī
positivus,singularis,accusativus,iuvenem
positivus,singularis,ablativus,iuvene
positivus,singularis,locativus,iuvene
positivus,singularis,vocativus,iuvenis
positivus,pluralis,nominativus,iuvenēs
positivus,pluralis,genitivus,iuvenum
positivus,pluralis,dativus,iuvenibus
positivus,pluralis,accusativus,iuvenēs
positivus,pluralis,ablativus,iuvenibus
positivus,pluralis,locativus,iuvenibus
positivus,pluralis,vocativus,iuvenēs
comparativus,singularis,nominativus,iuvenior
comparativus,singularis,genitivus,iuveniōris
comparativus,singularis,dativus,iuveniōrī
comparativus,singularis,accusativus,iuveniōrem
comparativus,singularis,ablativus,iuveniōre
comparativus,singularis,locativus,iuveniōre
comparativus,singularis,vocativus,iuvenior
comparativus,pluralis,nominativus,iuveniōrēs
comparativus,pluralis,genitivus,iuveniōrum
comparativus,pluralis,dativus,iuveniōribus
comparativus,pluralis,accusativus,iuveniōrēs
comparativus,pluralis,ablativus,iuveniōribus
comparativus,pluralis,locativus,iuveniōribus
comparativus,pluralis,vocativus,iuveniōrēs
superlativus,pluralis,dativus,iuvenissimīs
superlativus,pluralis,ablativus,iuvenissimīs
superlativus,pluralis,locativus,iuvenissimīs
superlativus,singularis,nominativus,iuvenissimus,masculinum
superlativus,singularis,genitivus,iuvenissimī,masculinum
superlativus,singularis,dativus,iuvenissimō,masculinum
superlativus,singularis,accusativus,iuvenissimum,masculinum
superlativus,singularis,ablativus,iuvenissimō,masculinum
superlativus,singularis,locativus,iuvenissimō,masculinum
superlativus,singularis,vocativus,iuvenissime,masculinum
superlativus,pluralis,nominativus,iuvenissimī,masculinum
superlativus,pluralis,genitivus,iuvenissimōrum,masculinum
superlativus,pluralis,accusativus,iuvenissimōs,masculinum
superlativus,pluralis,vocativus,iuvenissimī,masculinum
superlativus,singularis,nominativus,iuvenissima,femininum
superlativus,singularis,genitivus,iuvenissimae,femininum
superlativus,singularis,dativus,iuvenissimae,femininum
superlativus,singularis,accusativus,iuvenissimam,femininum
superlativus,singularis,ablativus,iuvenissimā,femininum
superlativus,singularis,locativus,iuvenissimā,femininum
superlativus,singularis,vocativus,iuvenissime,femininum
superlativus,pluralis,nominativus,iuvenissimae,femininum
superlativus,pluralis,genitivus,iuvenissimārum,femininum
superlativus,pluralis,accusativus,iuvenissimās,femininum
superlativus,pluralis,vocativus,iuvenissimae,femininum
