modus,scriptum,tempus,numerus,persona,vox
participium,volēns
infinitivus,velle,praesens
infinitivus,voluisse,perfectum
indicativus,volō,praesens,singularis,prima
indicativus,vīs,praesens,singularis,secunda
indicativus,vult,praesens,singularis,tertia
indicativus,volumus,praesens,singularis,prima
indicativus,vultis,praesens,singularis,secunda
indicativus,volunt,praesens,singularis,tertia
